Frame,Time_Sec,X,Y,Mode,Area,Circularity
654,21.800000000000004,804,554,TRACKING,44.0,0.8399544390775812
657,21.9,804,556,TRACKING,18.0,0.8323186927986582
660,22.0,804,552,TRACKING,38.0,0.7964953919549048
663,22.1,804,550,TRACKING,36.0,0.8323186919600187
666,22.199999999999996,804,550,TRACKING,56.0,0.9432711611657616
669,22.300000000000004,804,552,TRACKING,40.0,0.8061450759506537
672,22.4,804,552,TRACKING,46.0,0.8458348538463679
675,22.5,804,552,TRACKING,40.0,0.924798546622243
678,22.6,802,552,TRACKING,42.0,0.8803370121606843
681,22.699999999999996,800,552,TRACKING,44.0,0.8399544390775812
684,22.800000000000004,800,552,TRACKING,24.0,0.7539822368615503
687,22.9,800,552,TRACKING,24.0,0.7539822368615503
690,23.0,798,554,TRACKING,34.0,0.7126537717491253
693,23.1,798,552,TRACKING,42.0,0.8803370121606843
696,23.199999999999996,798,554,TRACKING,62.0,0.8575382908489098
699,23.300000000000004,798,552,TRACKING,86.0,0.92710079840292
702,23.4,798,552,TRACKING,70.0,0.8699239036334878
705,23.5,798,550,TRACKING,66.0,0.8202139662830028
708,23.6,798,552,TRACKING,74.0,0.9196338409839728
711,23.699999999999996,796,550,TRACKING,60.0,0.8983534921002858
714,23.800000000000004,796,552,TRACKING,64.0,0.8202020201250877
717,23.9,796,552,TRACKING,72.0,0.9227272726407236
720,24.0,796,552,TRACKING,70.0,0.8335557320298668
723,24.1,796,552,TRACKING,78.0,0.8408588636677647
726,24.199999999999996,794,556,TRACKING,54.0,0.8363009706092605
729,24.300000000000004,794,556,TRACKING,60.0,0.8572568253872994
732,24.4,794,554,TRACKING,56.0,0.8001063703614794
735,24.5,794,554,TRACKING,56.0,0.8001063703614794
738,24.6,794,552,TRACKING,52.0,0.6664141413516337
741,24.699999999999996,794,552,TRACKING,40.0,0.924798546622243
744,24.800000000000004,794,550,TRACKING,46.0,0.803114141847837
747,24.9,792,552,TRACKING,50.0,0.8130586008171329
750,25.0,792,550,TRACKING,54.0,0.7468881888038891
753,25.1,790,552,TRACKING,6.0,0.6430287075658971
756,25.199999999999996,790,552,TRACKING,18.0,0.5390120920947209
762,25.4,788,552,TRACKING,26.0,0.7785730219145969
765,25.5,790,556,TRACKING,16.0,0.6449160528303446
768,25.6,788,554,TRACKING,30.0,0.8983534868245349
771,25.699999999999996,788,556,TRACKING,24.0,0.7539822368615503
774,25.800000000000004,786,552,TRACKING,26.0,0.7785730219145969
777,25.9,786,552,TRACKING,30.0,0.7689394011682371
780,26.0,786,552,TRACKING,30.0,0.7689394011682371
783,26.1,786,548,TRACKING,30.0,0.723401060657387
786,26.200000000000003,786,552,TRACKING,20.0,0.8061450660379307
789,26.300000000000004,786,548,TRACKING,52.0,0.7429559153356595
792,26.400000000000006,786,552,TRACKING,26.0,0.7785730219145969
795,26.5,786,550,TRACKING,32.0,0.5390120920947209
798,26.6,784,554,TRACKING,14.0,0.6473589832878452
801,26.700000000000003,784,552,TRACKING,30.0,0.8983534868245349
807,26.900000000000006,784,552,TRACKING,22.0,0.7798381254407766
810,27.0,782,554,TRACKING,24.0,0.6430287075658971
813,27.1,782,552,TRACKING,28.0,0.6473589826355701
816,27.200000000000003,782,552,TRACKING,32.0,0.8573716100878629
819,27.300000000000004,782,552,TRACKING,16.0,0.6449160528303446
822,27.400000000000006,782,550,TRACKING,30.0,0.8983534868245349
825,27.5,782,548,TRACKING,38.0,0.8430948269856243
828,27.6,782,550,TRACKING,28.0,0.8001063873003664
831,27.700000000000003,780,552,TRACKING,36.0,0.6063886036065611
834,27.800000000000004,780,552,TRACKING,26.0,0.7785730219145969
837,27.900000000000006,780,550,TRACKING,34.0,0.8714646546573354
840,28.0,778,554,TRACKING,32.0,0.7398388372977944
843,28.1,778,554,TRACKING,14.0,0.4192316271847829
846,28.200000000000003,778,556,TRACKING,10.0,0.5715045502581996
849,28.300000000000004,778,554,TRACKING,24.0,0.8085181428902573
852,28.400000000000006,778,552,TRACKING,24.0,0.5548791279733458
855,28.5,776,552,TRACKING,44.0,0.7411416266302412
858,28.6,778,552,TRACKING,28.0,0.75020015882688
861,28.700000000000003,778,550,TRACKING,30.0,0.7689394011682371
864,28.800000000000004,778,550,TRACKING,30.0,0.8983534868245349
867,28.900000000000006,778,550,TRACKING,30.0,0.8983534868245349
870,29.000000000000007,778,550,TRACKING,22.0,0.7798381254407766
873,29.1,776,552,TRACKING,32.0,0.7398388372977944
876,29.200000000000003,774,552,TRACKING,30.0,0.723401060657387
879,29.300000000000004,774,554,TRACKING,44.0,0.7411416266302412
882,29.400000000000006,774,552,TRACKING,38.0,0.6634421171786479
885,29.500000000000007,774,556,TRACKING,44.0,0.8399544390775812
888,29.6,772,554,TRACKING,44.0,0.7411416266302412
891,29.700000000000003,772,554,TRACKING,36.0,0.6872354501543845
894,29.800000000000004,772,552,TRACKING,52.0,0.7785730264869144
897,29.900000000000006,772,554,TRACKING,60.0,0.8983534921002858
900,30.000000000000007,770,550,TRACKING,52.0,0.8758946496539215
903,30.1,770,550,TRACKING,50.0,0.9193857107025736
906,30.199999999999996,772,550,TRACKING,58.0,0.8022132398263994
909,30.300000000000004,770,550,TRACKING,58.0,0.8982491906543907
912,30.400000000000006,770,552,TRACKING,58.0,0.8022132398263994
915,30.500000000000007,770,552,TRACKING,52.0,0.7785730264869144
918,30.6,770,554,TRACKING,52.0,0.8758946496539215
921,30.699999999999996,770,552,TRACKING,58.0,0.8982491906543907
924,30.800000000000004,768,556,TRACKING,16.0,0.6449160528303446
927,30.900000000000006,768,554,TRACKING,52.0,0.8758946496539215
