Frame,Time_Sec,X,Y,Mode,Area,Circularity
360,12.064033333333334,1282,552,TRACKING,198.0,0.8487978939869842
363,12.176366666666667,1282,554,TRACKING,204.0,0.9136310748429881
366,12.272300000000001,1282,552,TRACKING,212.0,0.8208139155979777
369,12.368400000000001,1282,552,TRACKING,210.0,0.8475717832163826
372,12.480433333333334,1282,552,TRACKING,212.0,0.8208139155979777
375,12.576266666666667,1282,552,TRACKING,200.0,0.8957167400421453
378,12.672400000000001,1282,552,TRACKING,192.0,0.8598880704404595
381,12.7684,1282,552,TRACKING,190.0,0.8145030295834698
384,12.8804,1282,552,TRACKING,204.0,0.7898398055754126
387,12.9764,1282,552,TRACKING,198.0,0.8487978939869842
390,13.072433333333334,1282,554,TRACKING,204.0,0.9136310748429881
393,13.184366666666667,1282,552,TRACKING,210.0,0.8475717832163826
396,13.2805,1282,552,TRACKING,196.0,0.8050083499597519
399,13.3763,1282,554,TRACKING,198.0,0.8487978939869842
402,13.47236666666667,1282,552,TRACKING,202.0,0.8659453261887415
405,13.584333333333333,1282,552,TRACKING,204.0,0.8378658336315787
408,13.680433333333333,1282,552,TRACKING,212.0,0.8208139155979777
411,13.7764,1282,552,TRACKING,216.0,0.8363009706092605
414,13.888366666666668,1282,552,TRACKING,208.0,0.8053268605866951
417,13.984366666666668,1282,552,TRACKING,198.0,0.8487978939869842
420,14.080300000000001,1282,552,TRACKING,178.0,0.8896603100989261
423,14.176433333333334,1282,552,TRACKING,200.0,0.8422064086010693
426,14.288433333333334,1282,552,TRACKING,182.0,0.8523906481749289
429,14.384433333333334,1282,554,TRACKING,204.0,0.9136310748429881
432,14.480400000000001,1282,552,TRACKING,190.0,0.8145030295834698
435,14.592400000000001,1282,552,TRACKING,196.0,0.8778024052413023
438,14.6883,1282,552,TRACKING,206.0,0.8314275587741659
441,14.784400000000002,1282,552,TRACKING,186.0,0.8711245085743778
444,14.880500000000001,1282,552,TRACKING,186.0,0.7973555973817125
447,14.992366666666667,1282,552,TRACKING,180.0,0.8590443126929806
450,15.088000000000001,1282,552,TRACKING,192.0,0.7885796081238388
453,15.184266666666668,1282,552,TRACKING,188.0,0.8419737356396164
456,15.296466666666667,1282,554,TRACKING,224.0,0.8189480763172058
459,15.3924,1282,552,TRACKING,186.0,0.8711245085743778
462,15.488033333333334,1282,552,TRACKING,198.0,0.7991391098897321
465,15.584033333333334,1282,552,TRACKING,192.0,0.8598880704404595
468,15.696033333333334,1282,552,TRACKING,210.0,0.8475717832163826
471,15.792000000000002,1282,554,TRACKING,208.0,0.8542945754674919
474,15.888033333333334,1282,552,TRACKING,202.0,0.7955924310052368
477,16.00006666666667,1282,552,TRACKING,196.0,0.8778024131432159
480,16.09596666666667,1282,552,TRACKING,202.0,0.8152833343319489
483,16.192,1282,554,TRACKING,218.0,0.8298468479439896
486,16.287966666666666,1282,552,TRACKING,198.0,0.8487979014624628
489,16.400000000000002,1282,552,TRACKING,194.0,0.831650461785227
492,16.496033333333333,1282,552,TRACKING,200.0,0.7743527505641299
495,16.592033333333333,1282,552,TRACKING,178.0,0.8896603100989261
498,16.704,1282,552,TRACKING,186.0,0.8711245085743778
501,16.800033333333335,1282,552,TRACKING,194.0,0.831650461785227
504,16.896033333333335,1282,554,TRACKING,192.0,0.8598880704404595
507,16.992,1282,554,TRACKING,210.0,0.8475717832163826
510,17.104,1282,552,TRACKING,194.0,0.831650461785227
513,17.2,1282,552,TRACKING,184.0,0.8781341863083802
516,17.296,1282,552,TRACKING,210.0,0.8475717832163826
519,17.407933333333336,1282,552,TRACKING,218.0,0.8798602321008162
522,17.504033333333336,1282,552,TRACKING,202.0,0.8152833412990534
525,17.600066666666667,1282,552,TRACKING,196.0,0.8778024052413023
528,17.696066666666667,1282,552,TRACKING,188.0,0.8419737356396164
531,17.808033333333334,1282,552,TRACKING,186.0,0.7973555973817125
534,17.904133333333334,1282,552,TRACKING,202.0,0.8659453261887415
537,18.000433333333334,1282,552,TRACKING,198.0,0.8487978939869842
540,18.112166666666667,1282,554,TRACKING,214.0,0.7520313517084767
543,18.208233333333336,1282,552,TRACKING,206.0,0.7657643223948247
546,18.304433333333336,1282,552,TRACKING,194.0,0.7829948854475154
549,18.400366666666663,1282,552,TRACKING,198.0,0.7991391098897321
552,18.5125,1282,552,TRACKING,198.0,0.8707323607901387
555,18.608433333333334,1282,552,TRACKING,188.0,0.8419737356396164
558,18.70446666666667,1282,552,TRACKING,196.0,0.8253622660200415
561,18.816300000000002,1282,552,TRACKING,182.0,0.8523906481749289
564,18.912466666666667,1282,552,TRACKING,204.0,0.859050529274526
567,19.008433333333333,1282,552,TRACKING,208.0,0.8758946572995169
570,19.104433333333333,1282,552,TRACKING,210.0,0.8475717832163826
573,19.2162,1282,552,TRACKING,194.0,0.7640838198763165
576,19.3125,1282,552,TRACKING,196.0,0.8050083499597519
579,19.408433333333335,1282,552,TRACKING,208.0,0.8053268605866951
582,19.520266666666668,1282,552,TRACKING,196.0,0.8050083499597519
585,19.61616666666667,1282,552,TRACKING,188.0,0.8419737356396164
588,19.712466666666668,1282,552,TRACKING,198.0,0.7991391098897321
591,19.808400000000002,1282,554,TRACKING,218.0,0.8798602471387251
594,19.920366666666666,1282,552,TRACKING,204.0,0.859050529274526
597,20.016066666666667,1282,552,TRACKING,214.0,0.8637160076585993
600,20.112000000000002,1282,552,TRACKING,182.0,0.8302448585070189
603,20.2242,1282,552,TRACKING,200.0,0.8422064012495353
606,20.32026666666667,1282,552,TRACKING,198.0,0.8487978939869842
609,20.416233333333334,1282,552,TRACKING,180.0,0.8590443126929806
612,20.51246666666667,1282,552,TRACKING,194.0,0.7829948854475154
615,20.6243,1282,552,TRACKING,198.0,0.7991391098897321
618,20.720366666666667,1282,552,TRACKING,190.0,0.8145030295834698
621,20.816233333333333,1282,552,TRACKING,188.0,0.8419737356396164
624,20.9284,1282,552,TRACKING,200.0,0.8422063938980013
627,21.02426666666667,1282,552,TRACKING,202.0,0.8659453261887415
630,21.120333333333335,1282,552,TRACKING,182.0,0.8302448585070189
633,21.216266666666666,1282,552,TRACKING,196.0,0.8050083499597519
636,21.328233333333333,1282,552,TRACKING,202.0,0.8659453261887415
639,21.424433333333333,1282,552,TRACKING,202.0,0.7955924310052368
642,21.520400000000002,1282,552,TRACKING,190.0,0.8145030295834698
645,21.632166666666667,1282,552,TRACKING,210.0,0.8475717832163826
648,21.7282,1282,552,TRACKING,198.0,0.8487978939869842
651,21.824366666666666,1282,552,TRACKING,180.0,0.8590443126929806
654,21.9204,1282,552,TRACKING,188.0,0.8419737356396164
657,22.03216666666667,1282,552,TRACKING,196.0,0.8778024052413023
660,22.1282,1282,552,TRACKING,206.0,0.8314275587741659
663,22.2243,1282,552,TRACKING,200.0,0.8957167400421453
666,22.335966666666668,1282,552,TRACKING,188.0,0.8419737356396164
669,22.4322,1282,552,TRACKING,192.0,0.8598880704404595
672,22.5283,1282,552,TRACKING,198.0,0.8487978939869842
675,22.624433333333336,1282,552,TRACKING,204.0,0.8378658336315787
678,22.7363,1282,554,TRACKING,210.0,0.8475717832163826
681,22.83216666666667,1282,552,TRACKING,198.0,0.7991391098897321
684,22.9285,1282,552,TRACKING,188.0,0.8419737356396164
687,23.02446666666667,1282,552,TRACKING,180.0,0.8061450660379307
690,23.136333333333333,1282,552,TRACKING,200.0,0.8214370917956653
693,23.232200000000002,1282,552,TRACKING,186.0,0.7973555973817125
696,23.328433333333333,1282,552,TRACKING,194.0,0.831650461785227
699,23.44036666666667,1282,552,TRACKING,208.0,0.8053268605866951
702,23.53636666666667,1282,552,TRACKING,200.0,0.7743527505641299
705,23.63223333333334,1282,552,TRACKING,184.0,0.8240594008387736
708,23.728433333333335,1282,552,TRACKING,182.0,0.8523906481749289
711,23.840366666666668,1282,552,TRACKING,208.0,0.8053268605866951
714,23.936366666666668,1282,552,TRACKING,194.0,0.7829948854475154
717,24.032233333333334,1282,554,TRACKING,212.0,0.8208139155979777
720,24.144366666666667,1282,552,TRACKING,190.0,0.8355512478503789
723,24.2404,1282,552,TRACKING,190.0,0.8898583689738269
726,24.336366666666667,1282,552,TRACKING,190.0,0.8145030295834698
729,24.4322,1282,552,TRACKING,194.0,0.831650461785227
732,24.54436666666667,1282,552,TRACKING,186.0,0.8484919982544259
735,24.64036666666667,1282,552,TRACKING,190.0,0.8145030295834698
738,24.736333333333334,1282,552,TRACKING,184.0,0.8240594008387736
741,24.84813333333333,1282,552,TRACKING,194.0,0.7829948921386949
744,24.944300000000002,1282,552,TRACKING,186.0,0.8711245085743778
747,25.040266666666668,1282,552,TRACKING,202.0,0.8659453261887415
750,25.136366666666667,1282,552,TRACKING,216.0,0.8363009706092605
753,25.248166666666666,1282,552,TRACKING,194.0,0.831650461785227
756,25.344433333333335,1282,554,TRACKING,198.0,0.7991391098897321
759,25.440433333333335,1282,552,TRACKING,190.0,0.8898583689738269
762,25.552300000000002,1282,554,TRACKING,206.0,0.7239180301492812
765,25.64816666666667,1282,552,TRACKING,196.0,0.8253622660200415
768,25.744433333333333,1282,554,TRACKING,196.0,0.8778024052413023
771,25.840433333333333,1282,552,TRACKING,180.0,0.8590443126929806
774,25.952366666666666,1282,552,TRACKING,188.0,0.8419737356396164
777,26.0482,1282,552,TRACKING,186.0,0.8711245085743778
780,26.144266666666667,1282,552,TRACKING,114.0,0.8066435016779822
783,26.2561,1282,552,TRACKING,164.0,0.8593766154771787
786,26.352133333333335,1282,552,TRACKING,194.0,0.831650461785227
789,26.4482,1282,552,TRACKING,188.0,0.8419737356396164
792,26.54446666666667,1282,552,TRACKING,184.0,0.8240594008387736
795,26.656366666666667,1282,552,TRACKING,174.0,0.869667943579849
798,26.752233333333333,1282,552,TRACKING,182.0,0.8523906481749289
801,26.848166666666668,1282,554,TRACKING,208.0,0.8758946496539215
804,26.96036666666667,1282,552,TRACKING,180.0,0.8590443126929806
807,27.0563,1282,554,TRACKING,204.0,0.8590505217759615
810,27.152,1282,552,TRACKING,192.0,0.8598880704404595
813,27.248066666666666,1282,554,TRACKING,204.0,0.8590505217759615
816,27.360033333333334,1282,552,TRACKING,174.0,0.869667943579849
819,27.456266666666668,1282,552,TRACKING,172.0,0.8208645654621815
822,27.552400000000002,1282,552,TRACKING,186.0,0.7973555973817125
825,27.664133333333336,1282,552,TRACKING,178.0,0.8119977187596118
828,27.76036666666667,1282,552,TRACKING,208.0,0.8758946572995169
831,27.856333333333335,1282,552,TRACKING,182.0,0.8302448585070189
834,27.952433333333335,1282,552,TRACKING,202.0,0.8659453261887415
837,28.06396666666667,1282,552,TRACKING,188.0,0.8419737356396164
840,28.160400000000003,1282,554,TRACKING,204.0,0.7898398055754126
843,28.25603333333333,1282,554,TRACKING,220.0,0.8043240035258271
846,28.368100000000002,1282,554,TRACKING,214.0,0.8637160076585993
849,28.464333333333336,1282,554,TRACKING,214.0,0.8637160076585993
852,28.560433333333336,1282,552,TRACKING,194.0,0.8316504691096859
855,28.656233333333336,1282,552,TRACKING,198.0,0.7991391098897321
858,28.7684,1282,552,TRACKING,182.0,0.7345622121208649
861,28.86416666666667,1282,554,TRACKING,190.0,0.8145030295834698
864,28.9604,1282,550,TRACKING,194.0,0.8026168117083752
867,29.072200000000002,1282,554,TRACKING,202.0,0.8152833343319489
870,29.168200000000002,1282,552,TRACKING,182.0,0.7802081651799552
873,29.264333333333333,1282,554,TRACKING,184.0,0.8240594008387736
876,29.3602,1282,552,TRACKING,190.0,0.8898583689738269
879,29.47236666666667,1284,554,TRACKING,220.0,0.8043240035258271
882,29.56836666666667,1282,554,TRACKING,208.0,0.7604517851516912
885,29.664233333333335,1282,554,TRACKING,202.0,0.8659453261887415
888,29.776366666666668,1282,552,TRACKING,202.0,0.8659453261887415
891,29.872300000000003,1282,552,TRACKING,192.0,0.8598880704404595
894,29.968433333333333,1282,552,TRACKING,198.0,0.8487978939869842
897,30.064233333333334,1282,552,TRACKING,198.0,0.7991391098897321
900,30.176000000000002,1282,552,TRACKING,198.0,0.8487979014624628
903,30.2724,1282,552,TRACKING,184.0,0.8240594082568965
906,30.368433333333336,1282,552,TRACKING,188.0,0.8419737356396164
909,30.48026666666667,1282,550,TRACKING,178.0,0.7630607329781979
912,30.57636666666667,1282,554,TRACKING,190.0,0.8145030295834698
915,30.672433333333334,1282,552,TRACKING,194.0,0.6817480478104881
918,30.768433333333334,1282,554,TRACKING,202.0,0.7689406508876142
921,30.880333333333336,1282,552,TRACKING,190.0,0.8145030295834698
924,30.9764,1284,554,TRACKING,218.0,0.7839796686814684
927,31.072400000000002,1282,552,TRACKING,196.0,0.8050083499597519
930,31.1841,1284,552,TRACKING,194.0,0.7829948854475154
933,31.2804,1282,552,TRACKING,184.0,0.8240594008387736
936,31.375966666666667,1282,552,TRACKING,182.0,0.8302448585070189
939,31.47226666666667,1282,552,TRACKING,206.0,0.7239180301492812
942,31.584366666666668,1284,550,TRACKING,180.0,0.7579857611245818
945,31.680400000000002,1282,552,TRACKING,200.0,0.7312036395689339
948,31.776400000000002,1284,550,TRACKING,178.0,0.7184179876786482
951,31.8882,1284,554,TRACKING,176.0,0.7411416266302412
954,31.984233333333336,1282,552,TRACKING,178.0,0.8336567954497326
957,32.08043333333333,1284,554,TRACKING,188.0,0.7916740102641213
960,32.17633333333333,1282,552,TRACKING,176.0,0.7882307383326836
963,32.288333333333334,1284,554,TRACKING,218.0,0.8298468410569301
966,32.3844,1284,552,TRACKING,174.0,0.7459133007764406
969,32.480333333333334,1284,554,TRACKING,202.0,0.7689406572692014
972,32.59236666666667,1282,552,TRACKING,176.0,0.7882307312370879
975,32.6882,1282,552,TRACKING,192.0,0.8598880704404595
978,32.78440000000001,1284,552,TRACKING,178.0,0.7630607329781979
981,32.8804,1282,552,TRACKING,188.0,0.7916740171745632
984,32.99236666666667,1284,552,TRACKING,188.0,0.7916740102641213
987,33.08826666666667,1284,552,TRACKING,190.0,0.8355512553036685
990,33.184400000000004,1282,554,TRACKING,178.0,0.8336567954497326
993,33.2959,1284,552,TRACKING,176.0,0.7882307312370879
996,33.39226666666667,1284,554,TRACKING,208.0,0.8250857979945131
999,33.48843333333333,1282,552,TRACKING,180.0,0.8061450660379307
1002,33.5844,1284,556,TRACKING,188.0,0.7916740171745632
1005,33.69643333333333,1284,552,TRACKING,172.0,0.7703163964362449
1008,33.7924,1284,554,TRACKING,192.0,0.7616176596872429
1011,33.888400000000004,1284,552,TRACKING,168.0,0.752402061635402
1014,33.984433333333335,1282,552,TRACKING,188.0,0.7721508662879254
1017,34.0964,1284,550,TRACKING,172.0,0.7242974987522812
1020,34.1924,1284,552,TRACKING,170.0,0.796189066976582
1023,34.28843333333334,1284,552,TRACKING,178.0,0.6775813656336402
1026,34.4003,1284,552,TRACKING,176.0,0.7228646407801855
1029,34.49636666666667,1284,552,TRACKING,184.0,0.7748298891495725
1032,34.592400000000005,1284,552,TRACKING,182.0,0.7345622121208649
1035,34.688433333333336,1284,554,TRACKING,218.0,0.7839796686814684
1038,34.800333333333334,1284,552,TRACKING,176.0,0.7411416266302412
1041,34.896100000000004,1284,554,TRACKING,192.0,0.7616176596872429
1044,34.9924,1284,552,TRACKING,176.0,0.7882307312370879
1047,35.10436666666667,1284,554,TRACKING,202.0,0.8357144194218278
1050,35.20033333333333,1284,550,TRACKING,164.0,0.8040483741000505
1053,35.2962,1284,552,TRACKING,174.0,0.7651890306794397
1056,35.3924,1284,550,TRACKING,182.0,0.8003701355382644
1059,35.50436666666667,1284,552,TRACKING,188.0,0.6873314211947978
1062,35.60033333333333,1284,552,TRACKING,184.0,0.7748298823861614
1065,35.6965,1284,552,TRACKING,188.0,0.6873314211947978
1068,35.80833333333334,1284,552,TRACKING,194.0,0.831650461785227
1071,35.903933333333335,1284,552,TRACKING,174.0,0.8149229273760308
1074,36.00006666666667,1284,554,TRACKING,216.0,0.8568198744070776
1077,36.0964,1284,552,TRACKING,194.0,0.6817480478104881
1080,36.20796666666667,1284,554,TRACKING,202.0,0.7689406508876142
1083,36.3044,1284,552,TRACKING,190.0,0.7668506610052985
1086,36.400333333333336,1284,554,TRACKING,204.0,0.7458277123603125
1089,36.5123,1284,552,TRACKING,180.0,0.7140165559567903
1092,36.6084,1284,552,TRACKING,166.0,0.7300079258206148
1095,36.7044,1284,550,TRACKING,174.0,0.7459133007764406
1098,36.8003,1284,552,TRACKING,170.0,0.796189066976582
1101,36.912400000000005,1284,550,TRACKING,184.0,0.7748298891495725
1104,37.008433333333336,1284,552,TRACKING,182.0,0.7345622121208649
1107,37.10436666666667,1284,552,TRACKING,190.0,0.7232610082606272
1110,37.21613333333333,1284,552,TRACKING,192.0,0.8085181451995539
1113,37.31243333333334,1284,554,TRACKING,200.0,0.8422063938980013
1116,37.40826666666667,1284,554,TRACKING,218.0,0.8298468479439896
1119,37.50396666666667,1284,554,TRACKING,204.0,0.8590505217759615
1122,37.616033333333334,1284,552,TRACKING,184.0,0.8240594008387736
1125,37.712,1284,554,TRACKING,196.0,0.8253622732245446
1128,37.8083,1284,552,TRACKING,174.0,0.8149229273760308
1131,37.9202,1284,552,TRACKING,182.0,0.8523906481749289
1134,38.01636666666667,1284,550,TRACKING,162.0,0.7587213461776839
1137,38.11253333333334,1284,552,TRACKING,162.0,0.891019988972906
1140,38.2081,1284,550,TRACKING,164.0,0.6906092429963612
1143,38.32033333333334,1284,552,TRACKING,154.0,0.7912165351295887
1146,38.41616666666667,1284,552,TRACKING,174.0,0.8149229273760308
1149,38.5124,1284,554,TRACKING,184.0,0.8240594008387736
1152,38.62433333333333,1284,552,TRACKING,186.0,0.8711245085743778
1155,38.7202,1284,554,TRACKING,192.0,0.8085181381420813
1158,38.816300000000005,1284,552,TRACKING,194.0,0.831650461785227
1161,38.912400000000005,1284,552,TRACKING,190.0,0.7668506675585156
1164,39.024366666666666,1286,552,TRACKING,192.0,0.8085181381420813
1167,39.120333333333335,1284,552,TRACKING,178.0,0.7184179876786482
1170,39.2162,1284,552,TRACKING,174.0,0.5489409447322553
1173,39.32843333333334,1284,550,TRACKING,162.0,0.7587213461776839
1176,39.4244,1286,552,TRACKING,166.0,0.7774552065771329
1179,39.52023333333334,1284,550,TRACKING,162.0,0.7587213461776839
1182,39.61643333333333,1286,552,TRACKING,164.0,0.6906092429963612
1185,39.7284,1284,552,TRACKING,158.0,0.789698477503541
1188,39.82443333333334,1286,554,TRACKING,180.0,0.7579857545082013
1191,39.920300000000005,1284,552,TRACKING,160.0,0.735508568562059
1194,40.03223333333334,1286,554,TRACKING,188.0,0.7916740102641213
1197,40.127966666666666,1286,552,TRACKING,172.0,0.7242974987522812
1200,40.2241,1286,554,TRACKING,202.0,0.8659453261887415
1203,40.3203,1286,552,TRACKING,178.0,0.7827795831088521
1206,40.43216666666667,1284,552,TRACKING,190.0,0.8355512478503789
1209,40.528400000000005,1284,552,TRACKING,172.0,0.8208645654621815
1212,40.62393333333333,1284,550,TRACKING,170.0,0.796189066976582
1215,40.736200000000004,1286,552,TRACKING,164.0,0.7826848182313824
1218,40.83226666666667,1284,550,TRACKING,160.0,0.7844374381463906
1221,40.928266666666666,1286,552,TRACKING,158.0,0.789698477503541
1224,41.024433333333334,1284,550,TRACKING,152.0,0.745215566239071
1227,41.1363,1286,554,TRACKING,164.0,0.6906092429963612
1230,41.2323,1284,552,TRACKING,150.0,0.8250185083082463
1233,41.32833333333333,1286,554,TRACKING,188.0,0.7457506251104253
1236,41.440200000000004,1286,552,TRACKING,162.0,0.7587213461776839
1239,41.5362,1286,554,TRACKING,174.0,0.8149229273760308
1242,41.632000000000005,1286,552,TRACKING,148.0,0.8308021337738853
1245,41.728433333333335,1286,552,TRACKING,166.0,0.7774552065771329
1248,41.84036666666667,1286,552,TRACKING,182.0,0.7345622121208649
