Frame,Time_Sec,X,Y,Mode,Area,Circularity
501,22.733333333333334,828,552,TRACKING,44.0,0.7411416266302412
504,22.833333333333336,828,552,TRACKING,48.0,0.8085181381420813
507,22.933333333333334,828,552,TRACKING,52.0,0.8758946496539215
510,23.033333333333335,828,550,TRACKING,56.0,0.8384632592936002
513,23.133333333333333,828,552,TRACKING,56.0,0.9432711611657616
516,23.233333333333334,826,550,TRACKING,44.0,0.8399544390775812
519,23.333333333333336,826,552,TRACKING,60.0,0.7689393938672696
522,23.433333333333334,826,552,TRACKING,68.0,0.7860787654209549
525,23.533333333333335,824,554,TRACKING,62.0,0.8575382908489098
528,23.633333333333333,824,554,TRACKING,68.0,0.8714646463829057
531,23.733333333333334,824,556,TRACKING,12.0,0.8085181381420813
534,23.833333333333336,824,554,TRACKING,40.0,0.924798546622243
537,23.933333333333334,822,556,TRACKING,24.0,0.7539822368615503
540,24.033333333333335,822,554,TRACKING,50.0,0.7743527505641299
543,24.133333333333333,822,552,TRACKING,66.0,0.9128633418714199
546,24.233333333333334,822,552,TRACKING,56.0,0.7176767676094518
549,24.333333333333336,820,552,TRACKING,54.0,0.8363009706092605
552,24.433333333333334,820,550,TRACKING,60.0,0.8983534921002858
555,24.533333333333335,820,550,TRACKING,56.0,0.8384632592936002
558,24.633333333333333,820,552,TRACKING,44.0,0.8399544390775812
561,24.733333333333334,818,552,TRACKING,54.0,0.8363009706092605
564,24.833333333333336,818,554,TRACKING,32.0,0.8573716100878629
567,24.933333333333334,818,554,TRACKING,44.0,0.8399544390775812
570,25.033333333333335,818,556,TRACKING,30.0,0.7689394011682371
573,25.133333333333333,818,554,TRACKING,52.0,0.8758946496539215
576,25.233333333333334,818,554,TRACKING,48.0,0.8085181381420813
579,25.333333333333336,816,552,TRACKING,54.0,0.8363009706092605
582,25.433333333333334,816,554,TRACKING,64.0,0.8202020201250877
585,25.533333333333335,816,552,TRACKING,50.0,0.6915631377813788
588,25.633333333333333,816,552,TRACKING,60.0,0.7689393938672696
591,25.733333333333334,816,552,TRACKING,60.0,0.7689393938672696
594,25.833333333333336,816,552,TRACKING,72.0,0.7255305594341376
597,25.933333333333334,814,552,TRACKING,70.0,0.7546169289326092
600,26.033333333333335,812,552,TRACKING,44.0,0.8399544390775812
603,26.133333333333333,812,554,TRACKING,34.0,0.8198545354117052
606,26.233333333333334,812,554,TRACKING,38.0,0.7964953919549048
609,26.333333333333336,812,556,TRACKING,32.0,0.7398388372977944
612,26.433333333333334,810,554,TRACKING,42.0,0.8803370121606843
615,26.533333333333335,812,556,TRACKING,20.0,0.8061450660379307
618,26.633333333333333,810,552,TRACKING,42.0,0.7722839969901619
621,26.733333333333334,810,554,TRACKING,62.0,0.8575382908489098
624,26.833333333333336,810,550,TRACKING,44.0,0.8399544390775812
627,26.933333333333334,810,552,TRACKING,54.0,0.7468881888038891
630,27.033333333333335,808,550,TRACKING,62.0,0.8575382908489098
633,27.133333333333333,808,550,TRACKING,62.0,0.8575382908489098
636,27.233333333333334,808,552,TRACKING,56.0,0.8384632592936002
639,27.333333333333336,808,552,TRACKING,50.0,0.7743527505641299
642,27.433333333333334,806,554,TRACKING,44.0,0.8399544390775812
645,27.533333333333335,806,554,TRACKING,32.0,0.8573716100878629
648,27.633333333333336,806,556,TRACKING,40.0,0.924798546622243
651,27.733333333333334,806,554,TRACKING,42.0,0.8803370121606843
654,27.833333333333336,804,554,TRACKING,44.0,0.8399544390775812
657,27.933333333333334,804,556,TRACKING,18.0,0.8323186927986582
660,28.033333333333335,804,552,TRACKING,38.0,0.7964953919549048
663,28.133333333333336,804,550,TRACKING,36.0,0.8323186919600187
666,28.233333333333334,804,550,TRACKING,56.0,0.9432711611657616
669,28.333333333333336,804,552,TRACKING,40.0,0.8061450759506537
672,28.433333333333334,804,552,TRACKING,46.0,0.8458348538463679
675,28.533333333333335,804,552,TRACKING,40.0,0.924798546622243
678,28.633333333333336,802,552,TRACKING,42.0,0.8803370121606843
681,28.733333333333334,800,552,TRACKING,44.0,0.8399544390775812
684,28.833333333333336,800,552,TRACKING,24.0,0.7539822368615503
687,28.933333333333334,800,552,TRACKING,24.0,0.7539822368615503
690,29.033333333333335,798,554,TRACKING,34.0,0.7126537717491253
693,29.133333333333336,798,552,TRACKING,42.0,0.8803370121606843
696,29.233333333333334,798,554,TRACKING,62.0,0.8575382908489098
699,29.333333333333336,798,552,TRACKING,86.0,0.9271007984029199
702,29.433333333333334,798,552,TRACKING,70.0,0.8699239036334878
705,29.533333333333335,798,550,TRACKING,66.0,0.8202139662830028
708,29.633333333333336,798,552,TRACKING,74.0,0.9196338409839729
711,29.733333333333334,796,550,TRACKING,60.0,0.8983534921002858
714,29.833333333333336,796,552,TRACKING,64.0,0.8202020201250877
717,29.933333333333334,796,552,TRACKING,72.0,0.9227272726407235
720,30.033333333333335,796,552,TRACKING,70.0,0.8335557320298668
723,30.133333333333336,796,552,TRACKING,78.0,0.8408588636677647
726,30.233333333333334,794,556,TRACKING,54.0,0.8363009706092605
729,30.333333333333336,794,556,TRACKING,60.0,0.8572568253872994
732,30.433333333333334,794,554,TRACKING,56.0,0.8001063703614794
735,30.533333333333335,794,554,TRACKING,56.0,0.8001063703614794
738,30.633333333333336,794,552,TRACKING,52.0,0.6664141413516337
741,30.733333333333334,794,552,TRACKING,40.0,0.924798546622243
744,30.833333333333336,794,550,TRACKING,46.0,0.803114141847837
747,30.933333333333334,792,552,TRACKING,50.0,0.8130586008171329
750,31.033333333333335,792,550,TRACKING,54.0,0.7468881888038891
753,31.133333333333336,790,552,TRACKING,6.0,0.6430287075658971
756,31.233333333333334,790,552,TRACKING,18.0,0.5390120920947209
762,31.433333333333334,788,552,TRACKING,26.0,0.7785730219145969
765,31.533333333333335,790,556,TRACKING,16.0,0.6449160528303446
768,31.633333333333336,788,554,TRACKING,30.0,0.8983534868245349
771,31.733333333333334,788,556,TRACKING,24.0,0.7539822368615503
774,31.833333333333336,786,552,TRACKING,26.0,0.7785730219145969
777,31.933333333333334,786,552,TRACKING,30.0,0.7689394011682371
780,32.03333333333333,786,552,TRACKING,30.0,0.7689394011682371
783,32.13333333333333,786,548,TRACKING,30.0,0.723401060657387
786,32.233333333333334,786,552,TRACKING,20.0,0.8061450660379307
789,32.333333333333336,786,548,TRACKING,52.0,0.7429559153356595
792,32.43333333333334,786,552,TRACKING,26.0,0.7785730219145969
795,32.53333333333333,786,550,TRACKING,32.0,0.5390120920947209
798,32.63333333333333,784,554,TRACKING,14.0,0.6473589832878452
801,32.733333333333334,784,552,TRACKING,30.0,0.8983534868245349
807,32.93333333333334,784,552,TRACKING,22.0,0.7798381254407766
810,33.03333333333333,782,554,TRACKING,24.0,0.6430287075658971
813,33.13333333333333,782,552,TRACKING,28.0,0.6473589826355701
816,33.233333333333334,782,552,TRACKING,32.0,0.8573716100878629
819,33.333333333333336,782,552,TRACKING,16.0,0.6449160528303446
822,33.43333333333334,782,550,TRACKING,30.0,0.8983534868245349
825,33.53333333333333,782,548,TRACKING,38.0,0.8430948269856243
828,33.63333333333333,782,550,TRACKING,28.0,0.8001063873003664
831,33.733333333333334,780,552,TRACKING,36.0,0.6063886036065611
834,33.833333333333336,780,552,TRACKING,26.0,0.7785730219145969
837,33.93333333333334,780,550,TRACKING,34.0,0.8714646546573354
840,34.03333333333333,778,554,TRACKING,32.0,0.7398388372977944
843,34.13333333333333,778,554,TRACKING,14.0,0.41923162718478296
846,34.233333333333334,778,556,TRACKING,10.0,0.5715045502581996
849,34.333333333333336,778,554,TRACKING,24.0,0.8085181428902573
852,34.43333333333334,778,552,TRACKING,24.0,0.5548791279733458
855,34.53333333333333,776,552,TRACKING,44.0,0.7411416266302412
858,34.63333333333333,778,552,TRACKING,28.0,0.75020015882688
861,34.733333333333334,778,550,TRACKING,30.0,0.7689394011682371
864,34.833333333333336,778,550,TRACKING,30.0,0.8983534868245349
867,34.93333333333334,778,550,TRACKING,30.0,0.8983534868245349
870,35.03333333333334,778,550,TRACKING,22.0,0.7798381254407766
873,35.13333333333333,776,552,TRACKING,32.0,0.7398388372977944
876,35.233333333333334,774,552,TRACKING,30.0,0.723401060657387
879,35.333333333333336,774,554,TRACKING,44.0,0.7411416266302412
882,35.43333333333334,774,552,TRACKING,38.0,0.6634421171786479
885,35.53333333333334,774,556,TRACKING,44.0,0.8399544390775812
888,35.63333333333333,772,554,TRACKING,44.0,0.7411416266302412
891,35.733333333333334,772,554,TRACKING,36.0,0.6872354501543845
894,35.833333333333336,772,552,TRACKING,52.0,0.7785730264869144
897,35.93333333333334,772,554,TRACKING,60.0,0.8983534921002858
900,36.03333333333334,770,550,TRACKING,52.0,0.8758946496539215
903,36.13333333333333,770,550,TRACKING,50.0,0.9193857107025737
906,36.233333333333334,772,550,TRACKING,58.0,0.8022132398263994
909,36.333333333333336,770,550,TRACKING,58.0,0.8982491906543907
912,36.43333333333334,770,552,TRACKING,58.0,0.8022132398263994
915,36.53333333333334,770,552,TRACKING,52.0,0.7785730264869144
918,36.63333333333333,770,554,TRACKING,52.0,0.8758946496539215
921,36.733333333333334,770,552,TRACKING,58.0,0.8982491906543907
924,36.833333333333336,768,556,TRACKING,16.0,0.6449160528303446
927,36.93333333333334,768,554,TRACKING,52.0,0.8758946496539215
930,37.03333333333334,768,554,TRACKING,28.0,0.6473589826355701
933,37.13333333333333,768,552,TRACKING,50.0,0.7743527505641299
936,37.233333333333334,768,552,TRACKING,46.0,0.803114141847837
939,37.333333333333336,768,550,TRACKING,44.0,0.8399544390775812
942,37.43333333333334,768,550,TRACKING,34.0,0.8198545354117052
945,37.53333333333334,768,550,TRACKING,48.0,0.7693696294505615
948,37.63333333333333,768,552,TRACKING,28.0,0.75020015882688
951,37.733333333333334,768,552,TRACKING,44.0,0.8399544390775812
954,37.833333333333336,766,552,TRACKING,62.0,0.8575382908489098
957,37.93333333333334,766,554,TRACKING,48.0,0.5548791285324387
960,38.03333333333334,764,554,TRACKING,48.0,0.5548791285324387
963,38.13333333333333,764,554,TRACKING,44.0,0.5086392011547355
966,38.233333333333334,764,554,TRACKING,46.0,0.49589112472714325
969,38.333333333333336,764,554,TRACKING,50.0,0.5390120920947209
972,38.43333333333334,764,552,TRACKING,52.0,0.7785730264869144
975,38.53333333333334,764,552,TRACKING,40.0,0.924798546622243
978,38.63333333333333,764,550,TRACKING,32.0,0.7398388372977944
981,38.733333333333334,764,552,TRACKING,34.0,0.8714646546573354
984,38.833333333333336,764,550,TRACKING,30.0,0.7689394011682371
987,38.93333333333334,762,552,TRACKING,36.0,0.8323186919600187
990,39.03333333333334,762,552,TRACKING,22.0,0.7798381254407766
993,39.13333333333333,762,552,TRACKING,20.0,0.8061450660379307
996,39.233333333333334,762,552,TRACKING,26.0,0.6269475859030686
999,39.333333333333336,760,554,TRACKING,32.0,0.8573716100878629
1002,39.43333333333334,760,554,TRACKING,42.0,0.8803370121606843
1005,39.53333333333334,760,554,TRACKING,44.0,0.8399544390775812
1008,39.63333333333333,758,554,TRACKING,44.0,0.8399544390775812
1011,39.733333333333334,758,552,TRACKING,68.0,0.7860787654209549
1014,39.833333333333336,758,552,TRACKING,72.0,0.8323186927986582
1017,39.93333333333334,758,552,TRACKING,68.0,0.7860787654209549
1020,40.03333333333334,758,552,TRACKING,48.0,0.8085181381420813
1023,40.13333333333333,758,548,TRACKING,76.0,0.8785586201763614
1026,40.233333333333334,756,550,TRACKING,66.0,0.7859239759138743
1029,40.333333333333336,756,552,TRACKING,68.0,0.8714646463829057
1032,40.43333333333334,756,554,TRACKING,58.0,0.8022132398263994
1035,40.53333333333334,756,554,TRACKING,50.0,0.7743527505641299
1038,40.63333333333333,756,554,TRACKING,40.0,0.924798546622243
1041,40.733333333333334,754,556,TRACKING,34.0,0.7126537717491253
1044,40.833333333333336,754,554,TRACKING,42.0,0.7332781295132424
1047,40.93333333333334,754,554,TRACKING,52.0,0.8758946496539215
1050,41.03333333333334,754,552,TRACKING,66.0,0.9128633418714199
1053,41.13333333333333,754,552,TRACKING,52.0,0.7429559153356595
1056,41.233333333333334,754,550,TRACKING,52.0,0.7785730264869144
1059,41.333333333333336,754,550,TRACKING,46.0,0.8458348538463679
1062,41.43333333333334,754,550,TRACKING,52.0,0.8758946496539215
1065,41.53333333333334,754,550,TRACKING,50.0,0.9193857107025737
1068,41.63333333333333,752,552,TRACKING,54.0,0.8781032888825037
1071,41.733333333333334,752,550,TRACKING,54.0,0.8363009706092605
1074,41.833333333333336,752,552,TRACKING,54.0,0.8363009706092605
1077,41.93333333333334,752,552,TRACKING,44.0,0.7411416266302412
1080,42.03333333333334,750,556,TRACKING,20.0,0.8061450660379307
1083,42.13333333333333,752,554,TRACKING,56.0,0.9432711611657616
1086,42.233333333333334,750,554,TRACKING,32.0,0.8573716100878629
1089,42.333333333333336,750,554,TRACKING,24.0,0.7539822368615503
1092,42.43333333333334,750,552,TRACKING,34.0,0.8198545354117052
1095,42.53333333333334,750,552,TRACKING,38.0,0.698733140133956
1098,42.63333333333333,750,550,TRACKING,26.0,0.7785730219145969
1101,42.733333333333334,750,550,TRACKING,44.0,0.8399544390775812
1104,42.833333333333336,750,550,TRACKING,34.0,0.7126537717491253
1107,42.93333333333334,748,552,TRACKING,32.0,0.8573716100878629
1110,43.03333333333334,748,552,TRACKING,24.0,0.7539822368615503
1113,43.13333333333333,748,554,TRACKING,26.0,0.7785730219145969
1116,43.233333333333334,748,552,TRACKING,32.0,0.8573716100878629
1119,43.333333333333336,746,556,TRACKING,16.0,0.6449160528303446
1122,43.43333333333334,748,552,TRACKING,32.0,0.8573716100878629
1125,43.53333333333334,748,554,TRACKING,42.0,0.7722839969901619
1128,43.63333333333333,748,552,TRACKING,42.0,0.8803370121606843
1131,43.733333333333334,748,552,TRACKING,30.0,0.7689394011682371
1134,43.833333333333336,748,550,TRACKING,26.0,0.7785730219145969
1137,43.93333333333334,746,550,TRACKING,22.0,0.7798381254407766
1140,44.03333333333334,746,550,TRACKING,24.0,0.8085181428902573
1143,44.13333333333333,746,550,TRACKING,22.0,0.7798381254407766
1146,44.233333333333334,746,552,TRACKING,38.0,0.7964953919549048
1149,44.333333333333336,746,552,TRACKING,36.0,0.6872354501543845
1152,44.43333333333334,744,554,TRACKING,34.0,0.7126537717491253
1155,44.53333333333334,744,552,TRACKING,26.0,0.6269475859030686
1158,44.63333333333333,742,556,TRACKING,30.0,0.723401060657387
1161,44.733333333333334,744,554,TRACKING,32.0,0.7398388372977944
1164,44.833333333333336,742,554,TRACKING,26.0,0.7785730219145969
1167,44.93333333333334,744,552,TRACKING,40.0,0.924798546622243
1170,45.03333333333334,742,552,TRACKING,26.0,0.7785730219145969
1173,45.13333333333333,742,552,TRACKING,30.0,0.8983534868245349
1176,45.233333333333334,742,550,TRACKING,14.0,0.6473589832878452
1179,45.333333333333336,740,550,TRACKING,32.0,0.7398388372977944
1182,45.43333333333334,740,550,TRACKING,54.0,0.8363009706092605
1185,45.53333333333334,740,552,TRACKING,64.0,0.8202020201250877
1188,45.63333333333333,740,552,TRACKING,64.0,0.8202020201250877
