Frame,Time_Sec,X,Y,Mode,Area,Circularity
558,18.7039,1152,554,TRACKING,176.0,0.8628811900881246
561,18.800066666666666,1152,554,TRACKING,172.0,0.8432702460073699
564,18.9119,1152,554,TRACKING,192.0,0.8085181381420813
567,19.00796666666667,1152,554,TRACKING,184.0,0.7748298823861614
570,19.10386666666667,1154,554,TRACKING,180.0,0.8824921179146895
573,19.199833333333334,1152,552,TRACKING,174.0,0.8369538339982487
576,19.312133333333335,1152,554,TRACKING,170.0,0.796189066976582
579,19.4081,1152,552,TRACKING,170.0,0.8734208504677277
582,19.503933333333336,1154,554,TRACKING,186.0,0.817960695264055
585,19.615933333333334,1154,552,TRACKING,158.0,0.8117676217909228
588,19.712133333333334,1154,552,TRACKING,154.0,0.8470190018631328
591,19.808300000000003,1154,552,TRACKING,176.0,0.8090594254182649
594,19.90386666666667,1154,554,TRACKING,162.0,0.8323186927986582
597,20.016066666666667,1154,554,TRACKING,180.0,0.882492126226491
600,20.112266666666667,1154,554,TRACKING,164.0,0.8040483741000505
603,20.2082,1154,554,TRACKING,168.0,0.7722839969901619
606,20.3201,1154,554,TRACKING,164.0,0.8040483741000505
609,20.41616666666667,1154,554,TRACKING,160.0,0.8624193609332012
612,20.51226666666667,1154,554,TRACKING,162.0,0.7792328871989712
615,20.6083,1154,554,TRACKING,176.0,0.8628811819610296
618,20.720200000000002,1154,552,TRACKING,164.0,0.8040483741000505
621,20.816166666666668,1154,554,TRACKING,176.0,0.8628811819610296
624,20.912233333333333,1154,554,TRACKING,180.0,0.7773961304020085
627,21.024033333333335,1156,554,TRACKING,178.0,0.9145230169543307
630,21.120066666666666,1154,554,TRACKING,180.0,0.882492126226491
633,21.216033333333336,1154,554,TRACKING,180.0,0.8824921179146895
636,21.312166666666666,1154,554,TRACKING,178.0,0.8336567877754799
639,21.424,1156,554,TRACKING,186.0,0.817960695264055
642,21.520166666666668,1154,554,TRACKING,190.0,0.8898583689738269
645,21.61596666666667,1154,554,TRACKING,184.0,0.9021030538683492
648,21.728233333333336,1156,554,TRACKING,180.0,0.8824921179146895
651,21.824066666666667,1156,554,TRACKING,160.0,0.924798546622243
654,21.919933333333333,1156,554,TRACKING,174.0,0.8939719293022625
657,22.016166666666667,1156,554,TRACKING,190.0,0.8898583689738269
660,22.12806666666667,1156,554,TRACKING,174.0,0.8939719293022625
663,22.224133333333334,1156,554,TRACKING,166.0,0.9130204825277927
666,22.3202,1156,554,TRACKING,178.0,0.9145230081367972
669,22.41606666666667,1156,554,TRACKING,164.0,0.8262987107389084
672,22.528266666666667,1156,554,TRACKING,180.0,0.882492126226491
675,22.624066666666668,1156,554,TRACKING,170.0,0.8734208504677277
678,22.720166666666668,1156,554,TRACKING,166.0,0.9130204825277927
681,22.832033333333335,1156,554,TRACKING,168.0,0.8803370121606843
684,22.9282,1156,554,TRACKING,180.0,0.882492126226491
687,23.024033333333335,1156,554,TRACKING,180.0,0.8274471471787073
690,23.12016666666667,1156,554,TRACKING,174.0,0.8939719293022625
693,23.232066666666668,1156,552,TRACKING,156.0,0.9016785921777394
696,23.328200000000002,1156,554,TRACKING,182.0,0.8523906481749289
699,23.424300000000002,1156,554,TRACKING,176.0,0.8628811819610296
702,23.5362,1156,554,TRACKING,164.0,0.8593766071092394
705,23.631833333333333,1156,554,TRACKING,174.0,0.8939719465410358
708,23.7281,1156,554,TRACKING,184.0,0.8458348615604563
711,23.823900000000002,1156,554,TRACKING,168.0,0.9055403289798614
714,23.93606666666667,1156,554,TRACKING,156.0,0.8408588686058677
717,24.032133333333334,1156,554,TRACKING,162.0,0.891019988972906
720,24.128233333333334,1158,554,TRACKING,168.0,0.9055403289798614
723,24.2402,1156,554,TRACKING,180.0,0.8824921179146895
726,24.336066666666667,1158,554,TRACKING,166.0,0.852869771633193
729,24.432000000000002,1158,554,TRACKING,178.0,0.9145230169543307
732,24.528000000000002,1158,552,TRACKING,190.0,0.7860680182680558
735,24.640099999999997,1158,554,TRACKING,172.0,0.8432702460073699
738,24.7363,1158,554,TRACKING,184.0,0.8458348538463679
741,24.8321,1158,554,TRACKING,180.0,0.8274471471787073
744,24.944166666666668,1158,554,TRACKING,164.0,0.8593766071092394
747,25.040233333333333,1158,554,TRACKING,166.0,0.852869779856286
750,25.136266666666668,1158,554,TRACKING,166.0,0.852869771633193
753,25.232033333333334,1158,554,TRACKING,158.0,0.8690194954180195
756,25.344233333333335,1158,554,TRACKING,164.0,0.9479185102877989
759,25.440266666666666,1158,554,TRACKING,172.0,0.9012974172121291
762,25.536266666666666,1158,554,TRACKING,166.0,0.9130204825277927
765,25.648033333333334,1158,554,TRACKING,162.0,0.891019988972906
768,25.744266666666668,1158,554,TRACKING,142.0,0.8636121874247382
771,25.84016666666667,1158,554,TRACKING,194.0,0.8531417928265016
774,25.936233333333334,1158,554,TRACKING,154.0,0.7912165351295887
777,26.048066666666667,1158,554,TRACKING,182.0,0.8754344863782346
780,26.144266666666667,1158,554,TRACKING,160.0,0.924798546622243
783,26.240266666666667,1158,554,TRACKING,160.0,0.8624193524162747
786,26.3521,1158,554,TRACKING,162.0,0.8910199978616178
789,26.44806666666667,1160,554,TRACKING,150.0,0.9122664143065413
792,26.544233333333334,1160,554,TRACKING,140.0,0.897095977689218
795,26.64026666666667,1160,554,TRACKING,158.0,0.8690195040872569
798,26.752233333333333,1160,554,TRACKING,150.0,0.8250185083082463
801,26.848066666666668,1160,554,TRACKING,156.0,0.9016785921777394
804,26.944233333333333,1160,554,TRACKING,154.0,0.8470190018631328
807,27.056133333333335,1160,554,TRACKING,162.0,0.891019988972906
810,27.152133333333335,1160,552,TRACKING,154.0,0.8470190103128958
813,27.247966666666667,1160,554,TRACKING,166.0,0.9130204825277927
816,27.34426666666667,1160,552,TRACKING,146.0,0.8617223192577926
819,27.456266666666668,1160,554,TRACKING,164.0,0.8040483741000505
822,27.552266666666668,1160,554,TRACKING,148.0,0.8554386556255746
825,27.648100000000003,1160,554,TRACKING,152.0,0.8785586192911309
828,27.760233333333336,1160,554,TRACKING,166.0,0.9130204825277927
831,27.856166666666667,1160,554,TRACKING,160.0,0.924798546622243
834,27.952233333333336,1160,554,TRACKING,162.0,0.891019988972906
837,28.048066666666667,1160,554,TRACKING,146.0,0.8879393006104455
840,28.16026666666667,1160,554,TRACKING,160.0,0.924798546622243
843,28.256233333333334,1160,554,TRACKING,168.0,0.8236593100537102
846,28.35226666666667,1160,554,TRACKING,170.0,0.8734208588889675
849,28.464033333333333,1160,554,TRACKING,140.0,0.8699238963305989
852,28.560233333333336,1162,554,TRACKING,152.0,0.8785586192911309
855,28.656133333333333,1162,554,TRACKING,164.0,0.8839798449565314
858,28.7523,1162,554,TRACKING,128.0,0.8852008182277061
861,28.864033333333335,1162,554,TRACKING,124.0,0.9282986030520194
864,28.9602,1162,554,TRACKING,156.0,0.9016785829566868
867,29.05626666666667,1162,554,TRACKING,120.0,0.8983534868245349
870,29.168066666666668,1162,554,TRACKING,148.0,0.8554386556255746
873,29.264000000000003,1162,554,TRACKING,146.0,0.8879393006104455
876,29.360300000000002,1162,554,TRACKING,158.0,0.8690194954180195
879,29.456300000000002,1162,554,TRACKING,152.0,0.8785586192911309
882,29.567800000000002,1162,554,TRACKING,152.0,0.8785586192911309
885,29.663800000000002,1162,554,TRACKING,166.0,0.852869779856286
888,29.760266666666666,1162,554,TRACKING,148.0,0.8554386556255746
891,29.87216666666667,1164,554,TRACKING,142.0,0.863612196484132
894,29.967933333333335,1162,552,TRACKING,172.0,0.7906717184152091
897,30.064033333333334,1164,554,TRACKING,152.0,0.819298392886541
900,30.160300000000003,1164,552,TRACKING,154.0,0.8470190018631328
903,30.2722,1164,554,TRACKING,156.0,0.9016785829566868
906,30.368066666666667,1164,554,TRACKING,154.0,0.9089399805869867
909,30.464100000000002,1164,554,TRACKING,154.0,0.8470190018631328
912,30.576233333333334,1164,554,TRACKING,160.0,0.8384162020577945
915,30.672233333333335,1164,554,TRACKING,166.0,0.9130204825277927
918,30.76806666666667,1164,554,TRACKING,162.0,0.891019988972906
921,30.864233333333335,1164,554,TRACKING,166.0,0.9130204825277927
924,30.975966666666668,1164,554,TRACKING,170.0,0.8734208588889675
927,31.072266666666668,1164,554,TRACKING,176.0,0.8307247463997849
930,31.168100000000003,1164,554,TRACKING,168.0,0.8236593100537102
933,31.28016666666667,1164,552,TRACKING,166.0,0.852869771633193
936,31.3761,1164,554,TRACKING,154.0,0.8718758526426432
939,31.472233333333335,1166,554,TRACKING,152.0,0.8785586192911309
942,31.568033333333336,1166,554,TRACKING,190.0,0.8355512478503789
945,31.680233333333334,1164,554,TRACKING,170.0,0.8177135159753005
948,31.776300000000003,1166,554,TRACKING,160.0,0.8624193609332012
951,31.87226666666667,1166,554,TRACKING,158.0,0.8117676139641233
954,31.984033333333336,1166,554,TRACKING,184.0,0.9021030623648574
957,32.08026666666667,1166,554,TRACKING,162.0,0.891019988972906
960,32.17626666666667,1166,554,TRACKING,174.0,0.8939719465410358
963,32.2722,1166,554,TRACKING,180.0,0.8824921179146895
966,32.38406666666667,1166,554,TRACKING,174.0,0.8369538339982487
969,32.4803,1166,554,TRACKING,172.0,0.8432702460073699
972,32.576233333333334,1166,552,TRACKING,172.0,0.8432702460073699
975,32.68816666666667,1166,554,TRACKING,174.0,0.8939719293022625
978,32.78406666666667,1166,554,TRACKING,178.0,0.856194152021197
981,32.88036666666667,1166,554,TRACKING,168.0,0.8236593100537102
984,32.9762,1166,554,TRACKING,178.0,0.9145230257718642
987,33.0882,1166,554,TRACKING,176.0,0.8628811900881246
990,33.184066666666666,1166,554,TRACKING,168.0,0.8236593100537102
993,33.27986666666667,1166,554,TRACKING,178.0,0.8336567877754799
996,33.39176666666667,1168,554,TRACKING,182.0,0.8523906481749289
999,33.48813333333334,1168,554,TRACKING,176.0,0.8628811819610296
1002,33.58403333333334,1168,554,TRACKING,198.0,0.8707323530230263
1005,33.6802,1168,554,TRACKING,172.0,0.8432702460073699
1008,33.79193333333333,1168,554,TRACKING,204.0,0.8590505217759615
1011,33.88796666666668,1168,554,TRACKING,180.0,0.8274471396323164
1014,33.984033333333336,1168,552,TRACKING,186.0,0.817960695264055
1017,34.080200000000005,1168,554,TRACKING,180.0,0.8274471396323164
1020,34.19226666666667,1168,554,TRACKING,190.0,0.7860680182680558
1023,34.2881,1168,554,TRACKING,186.0,0.8711245085743778
1026,34.384100000000004,1168,554,TRACKING,168.0,0.8803370121606843
1029,34.496233333333336,1168,554,TRACKING,176.0,0.8628811819610296
1032,34.59223333333333,1168,554,TRACKING,172.0,0.7906717184152091
1035,34.68826666666667,1168,554,TRACKING,172.0,0.7906717112042135
1038,34.78410000000001,1168,554,TRACKING,188.0,0.8419737356396164
1041,34.89613333333334,1168,554,TRACKING,158.0,0.8690194954180195
1044,34.99223333333334,1168,554,TRACKING,160.0,0.8384162020577945
1047,35.088300000000004,1170,552,TRACKING,164.0,0.8040483816730252
1050,35.20006666666667,1170,554,TRACKING,176.0,0.7882307312370879
1053,35.296,1168,552,TRACKING,164.0,0.8040483741000505
1056,35.39223333333334,1170,554,TRACKING,170.0,0.796189066976582
1059,35.488233333333326,1170,554,TRACKING,174.0,0.869667943579849
1062,35.60006666666667,1170,554,TRACKING,178.0,0.8336567877754799
1065,35.696133333333336,1170,554,TRACKING,166.0,0.7774552065771329
1068,35.79226666666667,1170,554,TRACKING,178.0,0.8336567877754799
1071,35.90423333333334,1170,554,TRACKING,180.0,0.8590443126929806
1074,36.0001,1170,554,TRACKING,152.0,0.7964953919549048
1077,36.09616666666667,1170,554,TRACKING,176.0,0.8628811819610296
1080,36.19226666666667,1170,552,TRACKING,150.0,0.7706654637255596
1083,36.30406666666667,1170,554,TRACKING,170.0,0.796189066976582
1086,36.400133333333336,1170,552,TRACKING,176.0,0.8090594327969582
1089,36.49616666666667,1170,554,TRACKING,180.0,0.8824921179146895
1092,36.608200000000004,1170,554,TRACKING,180.0,0.8824921179146895
1095,36.704233333333335,1170,554,TRACKING,180.0,0.8824921179146895
1098,36.800133333333335,1170,554,TRACKING,178.0,0.7827795900914075
1101,36.89613333333334,1170,554,TRACKING,180.0,0.8274471396323164
1104,37.00823333333334,1170,554,TRACKING,184.0,0.8458348538463679
1107,37.10423333333333,1170,554,TRACKING,194.0,0.9085922293732759
1110,37.2001,1172,554,TRACKING,202.0,0.8357144194218278
1113,37.312133333333335,1172,554,TRACKING,170.0,0.8734208504677277
1116,37.408233333333335,1172,554,TRACKING,186.0,0.8946748047601739
1119,37.50423333333333,1172,554,TRACKING,156.0,0.8408588769098712
1122,37.600100000000005,1172,554,TRACKING,156.0,0.8408588769098712
1125,37.71183333333334,1172,552,TRACKING,168.0,0.8803370121606843
1128,37.807833333333335,1172,554,TRACKING,164.0,0.8593766071092394
1131,37.90383333333334,1172,552,TRACKING,174.0,0.8149229273760308
1134,38.01583333333333,1172,554,TRACKING,174.0,0.8369538339982487
1137,38.11226666666667,1172,554,TRACKING,166.0,0.7984731979523523
1140,38.20806666666667,1174,554,TRACKING,192.0,0.9413249257756686
1143,38.30426666666667,1172,554,TRACKING,188.0,0.8642225680604193
1146,38.41616666666667,1172,554,TRACKING,178.0,0.8561941600087462
1149,38.51233333333334,1174,554,TRACKING,198.0,0.8707323452559141
1152,38.608266666666665,1174,554,TRACKING,192.0,0.8826102983734382
1155,38.72003333333333,1174,554,TRACKING,162.0,0.891019988972906
1158,38.81596666666667,1174,552,TRACKING,166.0,0.852869779856286
1161,38.91226666666667,1174,552,TRACKING,146.0,0.8265835838252709
1164,39.00823333333334,1174,552,TRACKING,156.0,0.9016785829566868
1167,39.12023333333334,1174,554,TRACKING,146.0,0.8265835838252709
1170,39.216166666666666,1174,552,TRACKING,150.0,0.8250185083082463
1173,39.312333333333335,1174,554,TRACKING,176.0,0.8628811819610296
1176,39.42423333333333,1174,554,TRACKING,142.0,0.9301864866296213
1179,39.5201,1176,554,TRACKING,148.0,0.8554386556255746
1182,39.61616666666667,1174,554,TRACKING,170.0,0.8734208588889675
1185,39.7123,1176,554,TRACKING,170.0,0.8734208504677277
1188,39.82423333333333,1176,554,TRACKING,178.0,0.9145230169543307
1191,39.91986666666667,1176,554,TRACKING,162.0,0.8323186927986582
1194,40.0161,1176,554,TRACKING,164.0,0.8839798536863812
1197,40.128233333333334,1176,552,TRACKING,154.0,0.8470190018631328
1200,40.22423333333334,1176,554,TRACKING,186.0,0.817960695264055
1203,40.320100000000004,1176,552,TRACKING,144.0,0.8323186919600187
1206,40.4162,1176,554,TRACKING,168.0,0.8236593100537102
1209,40.528200000000005,1176,554,TRACKING,160.0,0.8624193609332012
1212,40.6242,1176,554,TRACKING,168.0,0.8236593100537102
1215,40.72023333333333,1176,554,TRACKING,132.0,0.8202139593974218
1218,40.832100000000004,1176,554,TRACKING,130.0,0.9198566247205061
1221,40.92823333333334,1176,554,TRACKING,134.0,0.8777816141434454
1224,41.0242,1176,554,TRACKING,140.0,0.8699238963305989
1227,41.120266666666666,1178,554,TRACKING,168.0,0.9055403289798614
1230,41.232033333333334,1176,554,TRACKING,150.0,0.8853311499223896
1233,41.3282,1178,554,TRACKING,132.0,0.8202139593974218
1236,41.42426666666667,1178,554,TRACKING,136.0,0.8714646640409546
1239,41.536033333333336,1178,554,TRACKING,124.0,0.9282986030520194
1242,41.6321,1178,552,TRACKING,132.0,0.9128633437973219
